id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
1069543625762136064,Najazi731,@kemalpalevi @PSSI Lah kemarin di seagames mau latihan lap.sepakbola belum dibayar😁😀😀😀,2022-06-10 07:36:43,2022-06-12 14:16:21,47094694,15,0
1384362627170660355,TahuTempeGoren2,@call_firman @ainurohman Iya sie parah ungggual 1 seagames ga dapat emas tambah ini pula wess angel angel.,2022-06-10 06:58:01,2022-06-12 14:16:21,1403689761005395969,6,128
1403689761005395969,call_firman,@ainurohman kalaaahh terooooosss udh di seagames gagal disini ngablu,2022-06-10 06:53:38,2022-06-12 14:16:21,132276059,0,21
1403689761005395969,call_firman,"@INABadminton kalah terooooosssss 
seagames trget gagal,
gmana nih pak nova Widianto",2022-06-10 06:49:47,2022-06-12 14:16:21,1200006384,0,21
85046491,nurkholiswyd,"XD INA memprihatinkan.
Pramel sdh tidak di pelatnas pencapaiannya semakin menurun.
Ripith yg jadi XD no1, pontang-p… https://t.co/cEsQhmc9lr",2022-06-10 06:43:29,2022-06-12 14:16:21,,3876,4216
1372355302658428935,allexandreia,"@mazzini_gsp Apes?
Kmren timnas basket seagames jg sama konteksnya, katanya dapet motivasi trs menang 🤣
Membagongkan",2022-06-10 06:39:41,2022-06-12 14:16:21,1226038913707282433,7,58
231288308,dham__dham,"@AlionelMessi_ Lebih bangga lg pas kemarin seagames berhasil menyabet medali emas
Bangga bgt sama volly Indonesia",2022-06-10 05:52:20,2022-06-12 14:16:21,345212177,69,236
1490475979814232064,lukman_kikin,"@MNW_MNW_MNW Pantesan basket juara seagames, minumnya para pemaen dikasih pertalit",2022-06-10 04:22:25,2022-06-12 14:16:21,1522590793982128129,1,71
1530688707820261377,SxTrainer,@vocketfcID Mau tanya Dibalik kekalahan semifinal seagames kmrn vs thailand tokoh utamanya siapa donk?,2022-06-10 03:34:02,2022-06-12 14:16:21,1197894584249937921,0,7
845157840,efeieitcharai_,@ainurohman Baru begitu doang. Mana Seagames kalah mulu 🙏🏻😌,2022-06-10 00:51:30,2022-06-12 14:16:21,132276059,332,924
1424020777834217472,endofthelineee_,Mari bersama berlatih menuju seagames 3024 https://t.co/ailzO5ZUhb,2022-06-09 20:07:46,2022-06-12 14:16:21,,194,216
1529294937472106496,ElinaAnjani3,"2 *kali final seagames,  juara kah? Udah masuk 100 top ranking football country kah? Dampak naturalisasi dari jaman gonzales bagaimana kah?",2022-06-09 19:29:39,2022-06-12 14:16:21,,100,149
